id,production_company
159037,Noujaim Films
12838,Région Provence Côte d'Azur
12838,La Fabrique de Films
12838,Canal+
12838,Toloda
12838,Centre National de la Cinématographie (CNC)
12838,Soficinéma 2
157293,UTV Motion Pictures
14048,UK Film Council
14048,Red Box Films
14048,Discovery Films
14048,BBC Storyville
14048,Wall to Wall
356987,Making Movies
38358,Strike Entertainment
38358,StudioCanal
38358,Arcade Pictures
33511,Ecosse Films
33511,UK Film Council
33511,Film4
33511,Lipsync Productions
33511,Aver Media
33511,North West Vision
702,Charles K. Feldman Group
702,Warner Bros.
935,Hawk Films
935,Columbia Pictures Corporation
542,Instituto Mexicano de Cinematografía
542,Alameda Films
542,Cinecolor-México
542,Cinecolor-Argentina
542,Artcam y Fonds Sud Cinéma
84175,Journeyman Pictures
84175,Court 13 Pictures
84175,Cinereach
1705,Twentieth Century Fox Film Corporation
1705,Apjac International
62677,Rigas Entertainment
62677,ErgoArts
260778,Nic Arts
260778,Simbu Cine Arts
58492,Snoot Entertainment
37232,Prayer Flag Pictures
4929,United Artists
36334,Twentieth Century Fox Film Corporation
9783,Raw Feed
205126,Independence Day Productions
104,X-Filme Creative Pool
104,Westdeutscher Rundfunk (WDR)
10894,A Loopy Production LLC
10894,2 Loop Films
246449,Against the Wild Films
32579,The Weinstein Company
32579,Fidecine
32579,Creando Films
32579,Potomac Pictures
1688,Twentieth Century Fox Film Corporation
1688,APJAC Productions
1999,Miramax Films
1999,GreeneStreet/SKE Films
43947,Anchor Bay Films
43947,Cinetel Films
43947,Family of the Year Productions
24066,Miramax Films
24066,Marked Entertainment
191714,UTV Motion Pictures
25312,GreeneStreet Films
25312,UK Film Council
25312,Studio Fierberg
25312,Adventure Pictures
34106,Columbia Pictures
11426,Columbia Pictures Corporation
13909,RKO Radio Pictures
206284,Coram Deo Studios
206284,Birchwood Pictures
27455,No Limit Films
27455,Shooting Star Pictures
7973,Bac Films
7973,Les Films des Tournelles
7973,Les Films de Beyrouth
7973,Roissy Films
7973,Sunnyland
7973,Arte France Cinéma
7973,Centre National de la Cinématographie (CNC)
7973,Fonds Sud Cinéma
7973,Ministère de la Culture et de la Communication
7973,Ministère des Affaires étrangères et du Développement International
7973,Cinéfondation
7973,Ministère Libanais de la Culture
283686,Participant Media
283686,Imagenation Abu Dhabi FZ
283686,Dynamo
283686,Apaches Entertainment
283686,XYZ Films
283686,Cactus Flower Producciones
283686,Fast Producciones
15976,Metro Productions
15976,Israeli Film Fund
15976,Keshet Hot
15976,Uchovsky Fox
15976,Ronen Ben-Tal Films
15976,Feingold Productions
592,Paramount Pictures
592,The Coppola Company
592,The Directors Company
74084,Entertainment One Pvt. Ltd.
1651,Les Films du Carrosse
1651,Les Productions Artistes Associés
1651,Produzioni Associate Delphos
298584,Armory Films
298584,Pelican Point Media
298584,Contend
10758,Night and Day Pictures
11690,Cannon Films
3083,Columbia Pictures
9344,Miramax Films
10707,Destination Films
10707,Samuel Goldwyn Films
10707,Sony Pictures International
15647,Fox Searchlight Pictures
15647,Eden Wurmfeld Films
15647,Cineric
15647,Michael Alden Productions
15647,Brad Zions Films
308529,Radar Pictures
308529,Headmon Entertainment & Productions
4174,Selznick International Pictures
20156,Miramax Films
20156,Alliance Entertainment
20156,Ego Film Arts
49018,Alliance Films
49018,IM Global
49018,Stage 6 Films
49018,Haunted Movies
13820,Edge City
18079,Naya Films S.A.
18079,Patagonik Film Group
127918,Les Films du Poisson
127918,Cinephil
127918,RTBF
127918,Arte France
127918,NDR
17113,Elevation Filmworks
17113,Initial Entertainment Group (IEG)
17113,IFC Productions
17113,Jack and Rose Productions
129139,3 Arts Entertainment
129139,The Mark Gordon Company
507,Live Entertainment
4012,Fuller Films
4012,Seven Arts Pictures
14054,Crossroads Films
10972,October Films
10972,USA Films
10972,Scout Productions
11908,ArieScope Pictures
3082,United Artists
3082,Charles Chaplin Productions
1961,Dark Horse Entertainment
1961,Image Entertainment
291362,Sontalia
30082,Charlie Guidance
30082,Flux Films
30082,High Line Productions
30082,Tiny Dancer Films
72913,Anarchist's Convention Films
23963,Ponty Up Pictures
23963,Shadow Shows
29406,Plum Pictures
29406,Hanson Allen Films
29406,Hart-Lunsford Pictures
104755,Alliance Films
104755,Blumhouse Productions
104755,IM Global
104755,Automatik Entertainment
104755,Haunted Movies
253306,Semi-Professional
29595,Brave New Films
46729,Cheap and Dirty Productions Inc.
137347,Mandragora Movies
137347,Agresywna Banda
137347,Denis Friedman Productions
290370,Nomadic Pictures
356841,Status Media & Entertainment
356841,Puppy Entertainment
301325,AST Studios
301325,Lowland Pictures
408,Walt Disney Productions
44413,R&C Produzioni
44413,Teodora Film
44413,La Pasionaria S.r.l.
39209,Central Cinema Company Film
39209,Palomar Pictures International
39209,Kingston Film Productions Ltd.
394047,ESX Productions
394047,ESX Entertainment
312791,Brookstreet Pictures
266034,Alfama Films
280381,Allure Entertainment
2661,Twentieth Century Fox Film Corporation
2661,DC Comics
2661,William Dozier Productions
2661,Greenlawn Productions
100,Handmade Films Ltd.
100,Summit Entertainment
100,PolyGram Filmed Entertainment
100,SKA Films
100,The Steve Tisch Company
218500,Moctesuma Esparza Productions
309,Nordic Film
309,Sveriges Television (SVT)
309,Nimbus Film Productions
100275,Det Danske Filminstitut
100275,Téléfilm Canada
100275,Fridthjof Film
100275,Make A Move
295914,Kirghizfilm
295914,Aitysh Film
42033,New World Pictures
42033,Salter Street Films International
19187,ContentFilm
19187,Comedy Central Films
46415,Yash Raj Films
38570,Silver Nitrate Films
27588,Capstone Entertainment Group
27588,Vindicated Pictures
223,Selznick International Pictures
9725,Paramount Pictures
9725,"Georgetown Productions, Inc."
28580,Paramount
23730,New World Pictures
23730,C.H.U.D. Productions
46256,Sunrise Productions
46256,Animated Family Films
46256,Character Matters
19997,Twentieth Century Fox Film Corporation
43266,Twentieth Century Fox Film Corporation
278316,40 Acres & A Mule Filmworks
1412,Miramax Films
1412,Outlaw Productions
1412,Virgin
176,Lions Gate Films
176,Twisted Pictures
176,Evolution Entertainment
176,Saw Productions Inc.
39939,Fox Searchlight Pictures
39939,Broken Lizard Industries
357834,Zelko Films
215924,Cine Canibal
480,IFC Films
480,Mirabai Films
480,The Criterion Collection
14295,Cappa Productions
14295,Hart-Sharp Entertainment
14295,Crush Entertainment
11219,Paramount Pictures
11219,Alfred J. Hitchcock Productions
20770,Ignite Entertainment
176124,Samuel Goldwyn
176124,Provident Films
500,Live Entertainment
500,Lionsgate
500,Dog Eat Dog Productions Inc.
60400,Twentieth Century Fox Film Corporation
429,United Artists
429,Constantin Film Produktion
429,Produzioni Europee Associati (PEA)
429,Arturo González Producciones Cinematográficas S.A.
310569,Gullane Entretenimento S.A.
310569,África Filmes
98369,Ruckus Films
89750,National Film Board of Canada (NFB)
86331,Acajou Films
86331,Rebel Rebel
86331,Birka Holding
15544,FlipZide Pictures
43884,Warner Bros.
157422,After Dark Films
157422,High Five Films
7553,L.I.F.T. Production
7553,Eden Rock Media
12877,EM Media
12877,Big Arty Productions
12877,Film4
12877,Warp Films
39895,Conquest Productions
55616,Canadian Broadcasting Corporation (CBC)
55616,Dracula Productions Inc.
55616,Vonnie Von Helmolt Film
29697,Global Creative Studios
50037,Chromewood Productions
94329,Celluloid Dreams
94329,Pt. Merantau Films
94329,XYZ Films
289,Warner Bros.
27374,Mungo Productions
26815,Yash Raj Films
811,Universal Pictures
811,Trumbull/Gruskoff Productions
1366,United Artists
244776,Tandem Pictures
244776,4 1/2 Film
5769,Woodfall Film Productions
277685,Bazelevs Production
277685,Blumhouse Productions
103,Columbia Pictures Corporation
103,Italo/Judeo Productions
103,Bill/Phillips
11298,AVCO Embassy Pictures
11298,International Film Investors
11298,Wescom Productions
646,United Artists
646,Eon Productions
93856,Alcon Entertainment
93856,FilmNation Entertainment
93856,Oren Peli / Brian Witten Pictures
9003,New World Pictures
9003,Cinemarque Entertainment BV
9003,Film Futures
9003,Rivdel Films
347126,Pure Flix Productions
10092,Universal Pictures
10643,Toho Film (Eiga) Co. Ltd.
46705,Hunting Lane Films
46705,Silverwood Films
46705,Incentive Filmed Entertainment
46705,Chrysler Corporation
46705,Shade Pictures
46705,Motel Movies
46705,Cottage Industries
546,IFC Films
546,The Weinstein Company
76487,Room 101
76487,Prototype
5722,Twentieth Century Fox Film Corporation
39833,Twentieth Century Fox Film Corporation
1781,Lawrence Bender Productions
1781,Paramount Classics
1781,Participant Media
18712,Republic Pictures (I)
7944,Concert Promotion International
7944,Shangri-La Entertainment
171424,Worldview Entertainment
171424,Dragonfly Entertainment
171424,Sobras International Pictures
171424,Top Hat Releasing
171424,BH Tilt
361475,British Film Institute (BFI)
361475,Amaro Films
361475,Connectic Studio
361475,Motion Group Pictures
113947,Rhino Films
113947,Such Much Films
18570,Magnolia Pictures
244772,Duplass Brothers Productions
244772,Venture Forth
50837,Cunningham & Maybach Films
50837,FilmHaven Entertainment
50837,BorderLine Films
50837,This Is That Productions
248774,Sundial Pictures
248774,Votiv Films
248774,Rooks Nest Entertainment
248774,A24
10183,Cohen Media Group
10183,Harwood Hunt Productions
159014,Tremolo Productions
32456,Fox Searchlight Pictures
49963,Channel Four Films
49963,Pandora Filmproduktion
49963,Zenith Entertainment
49963,Good Machine
49963,Mikado Film
49963,Electric
49963,TEAM Communications Group
13508,Electric Entertainment
13508,Plinyminor
13508,Papercut Films
9707,MGM
9707,Silver Sphere Corporation
26791,Main Street Movie Company
8675,Kuzui Enterprises
8675,Avenging Conscience
8675,Focus Features
13132,Sony Pictures Classics
192132,Tribeca Film
24424,ARTE
24424,Inosan
24424,Das Kleine Fernsehspiel (ZDF)
24424,Twenty Twenty Vision Filmproduktion GmbH
13198,No Matter Pictures
244267,Verisimilitude
244267,Bersin Pictures
244267,WeWork Studios
21413,Miramax Films
21413,LivePlanet
123678,Spring Films
123678,Final Cut for Real
123678,Piraya Film A/S
123678,Novaya Zemlya
13362,Jigsaw Productions
201132,Antzworks
251471,Global Emerging Markets (GEM)
251471,HeLo
25983,Glass Eye Pix
25983,MPI Media Group
66195,Splendid Film
16155,October Films
16155,Andell Entertainment
16155,Blue Guitar Films
46727,Golan-Globus Productions
46727,Powers That Be Pictures
46727,"Magic Entertainment, Inc."
46727,Miracle Entertainment
55180,Byronic Pose Productions
29015,Brillstein-Grey Entertainment
29015,Mindfire Entertainment
91122,Duck Farm Films
18206,The Weinstein Company
18206,Pin Hole Productions LLC
320146,Ghost Robot
320146,Greencard Pictures
320146,Mathematic
13856,Rival Pictures
99826,Next Wednesday Productions
186935,Mantarraya Producciones
186935,No Dream Cinema
186935,Lemming Film
186935,Le Pacte
186935,Fondo para la Producción Cinematográfica de Calidad (FOPROCINE)
186935,ZDF/Arte
186935,unafilm
186935,Centre National du Cinéma et de L'image Animée (CNC)
186935,Tres Tunas
186935,Consejo Nacional para la Cultura y las Artes (CONACULTA)
186935,Ticoman
186935,Iké Asistencia
186935,Fonds Sud Cinéma
186935,Ministère des Affaires Etrangères et Européennes
186935,Film- und Medienstiftung NRW
186935,Netherland Filmfund
186935,Sundance / NHK International Filmmakers Award
19344,Big Easy Pictures
19344,Divine Light Pictures
242083,Honora Productions
242083,Brooks Media
26673,SuperMassive Films
41830,Tricastle
63287,The Poker House
34592,Splendid Film
258755,Baleuko S.L.
258755,Departamento de Cultura del Gobierno Vasco
258755,Bitart New Media
21283,Triumphant Pictures
272724,Rapid Heart Pictures
84178,Submarine Entertainment Distributors
84178,LD Entertainment
101179,Corona Pictures
269057,JoBro Productions & Film Finance
269057,Scythia Films
287524,Dry County Films
287524,Anchor Bay Entertainment
287524,Movie Machine
206213,Arrowstorm Entertainment
206213,The Klimax
29146,ABC Pictures
29146,Cinerama Releasing Corporation
207769,Before the Door Pictures
207769,Sunchaser Entertainment
207769,Favorit Film
271185,Decipher Entertainment
271185,Presque Isle Films
271185,LA Publicity
271185,Tait Productions
654,Columbia Pictures
654,Horizon Pictures
91070,Stardust Pictures
91070,Dot Dot Dot Productions
2009,Saga Film
2009,Mobra Films
2009,Mindshare Media
2009,Centrul National al Cinematografiei (CNC)
2009,McCann-Erickson
2009,Televiziunea Romana (TVR1)
2009,"Hubert Bals Fund of the Rotterdam Festival, The"
2652,Vulcan Productions Inc.
9813,Destination Films
60421,A Space Between
60421,Marakesh Films
60421,Bago Pictures
157354,Forest Whitaker's Significant Productions
157354,OG Project
127867,Laundry Films
3170,Walt Disney Productions
14014,Bentley Filmgroup
14014,Eden Wurmfeld Films
14014,Hammer The Movie
15708,TLA Releasing
146882,France Télévision
146882,Aztec Musique
146882,Canal Plus Overseas
84200,AdScott Pictures
84184,Team Todd
45767,Christiano Film Group
14823,Steel Mill Pictures
14823,LTB Films Limited
14823,Wellington Films
367551,Screen Media Films
367551,Vertigo Films
367551,Protagonist Pictures
343409,Absinthe Productions
60243,Asghar Farhadi Productions
60243,Dreamlab Films
60243,MPA APSA Academy Film Fund
57294,Scottish Screen
57294,EM Media
57294,BBC Scotland
57294,Synchronicity Films
57294,Wellington Films
47889,Ruby in Paradise
47889,Full Crew/Say Yea
905,Nero Films
78705,Libido Cine
78705,Aquafilms
78705,Filmanova
25212,Battleplan Productions
25212,TF1 International
25212,Moonstone Entertainment
292483,Steeltown Entertainment
292483,Point Park University
292483,Shaderville
14451,Euforia Film
14451,FilmCamp
14451,Miho Film
14451,Barentsfilm
14451,Yellow Bastard Production
14451,News On Request (NOR)
14451,Zwart Arbeid
10105,Excel Entertainment
211557,Baker's Dozen Productions
838,Lucasfilm
838,Universal Pictures
838,The Coppola Company
13158,Warner Bros.
13158,Williams Street
13158,First Look Pictures
13158,Cartoon Network
84332,Duplass Brothers Productions
84332,Big Beach Films
74510,Comedy Central Films
74510,Codeblack Entertainment
74510,Hartbeat Productions
74725,Rook Films
74725,Warp X
58428,Glass Eye Pix
58428,Dark Sky Films
8416,Paramount Pictures
8416,Mars Films
8416,Marianne Productions
8416,Maran Film
36584,Magnolia Pictures
13429,Warp X
13429,Madman Entertainment
9022,Occupant Films
288,United Artists
288,Stanley Kramer Productions
14275,Fine Line Features
14275,Kartemquin Films
2287,David LaChapelle Studios
2287,HSI Productions
2287,Darkfibre Entertainment Ltd.
2287,Got Films
26837,Two Camels Films
7859,Thinkfilm
7859,Hunting Lane Films
7859,Journeyman Pictures
7859,Original Media
7859,Silverwood Films
7859,Traction Media
302579,Red-horse Native
158752,Mankurt Media
118612,Seabourne Pictures
118612,Quite Quick Productions
3080,RKO Radio Pictures
2667,Artisan Entertainment
2667,Haxan Films
9459,Wadleigh-Maurice
9459,Warner Bros.
11598,Kentucky Fried Theatre
181940,The Picture Factory
181940,B.Sting Entertainment
324322,Spring Films
324322,Together Films
324322,Mojo Musique
375950,France 2 Cinéma
375950,Le Pacte
375950,31 Juin Films
375950,Cinefrance
375950,Les Films du Parc
704,Proscenium Films
704,Walter Shenson Films
704,Maljack Productions
75986,New World Pictures
75986,Millennium Films
385636,Perfo Production
385636,Televizija Slovenija
14438,Carmel Entertainment
14438,Provident Films
14438,Samuel Goldwyn Films
14438,Affirm Films
14438,Sherwood Pictures
211086,Jungle Book Entertainment
83,Plunge Pictures LLC
30315,Arachnid Productions Ltd.
2056,Next Wednesday Productions
2056,SenArt Films
14271,Imagine Entertainment
14271,Universal Pictures
14271,Lionsgate
16653,Halestorm entertainment
14757,Hubert Bals Fund
14757,NHK
14757,LeBrocquy Fraser Productions
14757,Barmak Film
36825,Halestorm entertainment
12281,Whitewater Films
125052,United Artists
125052,Posthorn Pictures
125052,Giv'en Films
7301,Plum Pictures
172533,Burn Later Productions
180383,Kino Lorber
346,Toho Company
45145,Vega Film
45145,Balthazar Productions
45145,Starr
45145,Arena
45649,Canal+
45649,Backup Films
45649,Arte France
45649,Arte France Cinéma
45649,Elle Driver
45649,1.85 Films
45649,Realitism Films
45649,Sindika Dokolo
43933,Vertigo Entertainment
73511,Parker Film Company
